aqi,parameter_code,sample_duration_code,sample_duration,observation_count,observation_percent,arithmetic_mean,date_local88101,aqi88101,parameter_code88101,sample_duration_code88101,sample_duration88101,observation_count88101,observation_percent88101,arithmetic_mean88101,date_local44201,aqi44201,parameter_code44201,sample_duration_code44201,sample_duration44201,observation_count44201,observation_percent44201,arithmetic_mean44201
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.266667,2018-08-06,68.0,88101,7,24 HOUR,1.0,100.0,18.4,2018-07-28,93.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.046471
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.291667,2018-08-06,69.0,88101,7,24 HOUR,1.0,100.0,18.5,2018-07-29,35.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.028235
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2,2018-08-06,75.0,88101,7,24 HOUR,1.0,100.0,22.0,2018-07-30,36.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.028167
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.179167,2018-08-09,53.0,88101,7,24 HOUR,1.0,100.0,10.2,2018-07-31,45.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.037353
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2,2018-08-09,55.0,88101,7,24 HOUR,1.0,100.0,11.3,2018-08-01,35.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.026625
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2,2018-08-09,56.0,88101,7,24 HOUR,1.0,100.0,11.7,2018-08-02,35.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.024542
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.166667,2018-08-12,42.0,88101,7,24 HOUR,1.0,100.0,7.5,2018-08-03,18.0,44201,W,8-HR RUN AVG BEGIN HOUR,18.0,75.0,0.013333
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.1875,2018-08-12,43.0,88101,7,24 HOUR,1.0,100.0,7.7,2018-08-04,35.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.030118
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.233333,2018-08-12,49.0,88101,7,24 HOUR,1.0,100.0,8.9,2018-08-05,61.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.038375
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.208333,2018-08-12,52.0,88101,7,24 HOUR,1.0,100.0,9.8,2018-08-06,112.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.046
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2,2018-08-15,59.0,88101,7,24 HOUR,1.0,100.0,13.6,2018-08-07,61.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.034167
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.270833,2018-08-15,61.0,88101,7,24 HOUR,1.0,100.0,14.5,2018-08-08,93.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.051529
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.266667,2018-08-15,62.0,88101,7,24 HOUR,1.0,100.0,15.0,2018-08-09,43.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.0345
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2375,2018-08-18,53.0,88101,7,24 HOUR,1.0,100.0,10.0,2018-08-10,54.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.040941
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.166667,2018-08-18,54.0,88101,7,24 HOUR,1.0,100.0,10.7,2018-08-11,38.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,71.0,0.032588
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.216667,2018-08-18,55.0,88101,7,24 HOUR,1.0,100.0,11.5,2018-08-12,44.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.039417
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.225,2018-08-21,27.0,88101,7,24 HOUR,1.0,100.0,4.8,2018-08-13,21.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.013647
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.233333,2018-08-21,32.0,88101,7,24 HOUR,1.0,100.0,5.7,2018-08-13,25.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.01525
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.216667,2018-08-21,33.0,88101,7,24 HOUR,1.0,100.0,6.0,2018-08-14,37.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.023375
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.154167,2018-08-24,52.0,88101,7,24 HOUR,1.0,100.0,9.7,2018-08-15,44.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.039529
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.233333,2018-08-24,54.0,88101,7,24 HOUR,1.0,100.0,10.8,2018-08-16,93.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.050667
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2,2018-08-24,56.0,88101,7,24 HOUR,1.0,100.0,11.7,2018-08-17,115.0,44201,W,8-HR RUN AVG BEGIN HOUR,12.0,50.0,0.051
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2,2018-08-27,68.0,88101,7,24 HOUR,1.0,100.0,18.4,2018-08-22,41.0,44201,W,8-HR RUN AVG BEGIN HOUR,14.0,58.0,0.035643
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2,2018-08-27,70.0,88101,7,24 HOUR,1.0,100.0,19.3,2018-08-23,27.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.021353
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.166667,2018-08-30,47.0,88101,7,24 HOUR,1.0,100.0,8.5,2018-08-24,49.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.031292
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.179167,2018-08-30,53.0,88101,7,24 HOUR,1.0,100.0,10.2,2018-08-25,45.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.036542
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.304167,2018-09-02,43.0,88101,7,24 HOUR,1.0,100.0,7.7,2018-08-26,50.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.042353
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.404167,2018-09-02,44.0,88101,7,24 HOUR,1.0,100.0,7.9,2018-08-27,67.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.039417
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2,2018-09-02,47.0,88101,7,24 HOUR,1.0,100.0,8.5,2018-08-28,54.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.041167
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.179167,2018-09-05,54.0,88101,7,24 HOUR,1.0,100.0,10.8,2018-08-29,54.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.040917
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.275,2018-09-05,55.0,88101,7,24 HOUR,1.0,100.0,11.1,2018-08-30,44.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.035647
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.275,2018-09-08,33.0,88101,7,24 HOUR,1.0,100.0,5.9,2018-08-31,23.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.022
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2125,2018-09-08,37.0,88101,7,24 HOUR,1.0,100.0,6.7,2018-09-01,41.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,71.0,0.030059
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.154167,2018-09-08,45.0,88101,7,24 HOUR,1.0,100.0,8.1,2018-09-02,35.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.025208
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.183333,2018-09-11,41.0,88101,7,24 HOUR,1.0,100.0,7.3,2018-09-03,49.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.034235
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.175,2018-09-11,43.0,88101,7,24 HOUR,1.0,100.0,7.7,2018-09-04,48.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.038833
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.133333,2018-09-11,56.0,88101,7,24 HOUR,1.0,100.0,11.9,2018-09-05,48.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.035235
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.104167,2018-09-11,60.0,88101,7,24 HOUR,1.0,100.0,14.1,2018-09-06,64.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.0355
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2,2018-09-14,24.0,88101,7,24 HOUR,1.0,100.0,4.4,2018-09-07,19.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.015
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.191667,2018-09-14,36.0,88101,7,24 HOUR,1.0,100.0,6.5,2018-09-08,20.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.018
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.1625,2018-09-14,37.0,88101,7,24 HOUR,1.0,100.0,6.6,2018-09-09,12.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.011412
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2,2018-09-17,33.0,88101,7,24 HOUR,1.0,100.0,6.0,2018-09-09,16.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.01225
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.141667,2018-09-17,35.0,88101,7,24 HOUR,1.0,100.0,6.3,2018-09-10,21.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.020176
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.166667,2018-09-17,41.0,88101,7,24 HOUR,1.0,100.0,7.4,2018-09-11,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.002176
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.233333,2018-09-17,46.0,88101,7,24 HOUR,1.0,100.0,8.3,2018-09-11,12.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.003708
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2,2018-09-20,22.0,88101,7,24 HOUR,1.0,100.0,4.0,2018-09-12,8.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.005542
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.245833,2018-09-20,29.0,88101,7,24 HOUR,1.0,100.0,5.3,2018-09-13,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.01675
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2625,2018-09-20,31.0,88101,7,24 HOUR,1.0,100.0,5.5,2018-09-14,25.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.017941
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.175,2018-09-23,20.0,88101,7,24 HOUR,1.0,100.0,3.6,2018-09-15,42.0,44201,W,8-HR RUN AVG BEGIN HOUR,18.0,75.0,0.020833
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.308333,2018-09-23,23.0,88101,7,24 HOUR,1.0,100.0,4.2,2018-09-16,46.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.032471
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.195833,2018-09-23,35.0,88101,7,24 HOUR,1.0,100.0,6.3,2018-09-17,21.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.019333
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.1875,2018-09-26,44.0,88101,7,24 HOUR,1.0,100.0,7.9,2018-09-18,18.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.014417
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.220833,2018-09-26,46.0,88101,7,24 HOUR,1.0,100.0,8.2,2018-09-19,32.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.023042
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.25,2018-09-29,29.0,88101,7,24 HOUR,1.0,100.0,5.3,2018-09-20,21.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.021118
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.304167,2018-09-29,32.0,88101,7,24 HOUR,1.0,100.0,5.7,2018-09-21,23.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.022125
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.1875,2018-09-29,36.0,88101,7,24 HOUR,1.0,100.0,6.4,2018-09-22,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.020542
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.175,2018-09-29,41.0,88101,7,24 HOUR,1.0,100.0,7.3,2018-09-23,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.019529
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.129167,2018-10-02,51.0,88101,7,24 HOUR,1.0,100.0,9.2,2018-09-24,25.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.02125
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.108333,2018-10-02,53.0,88101,7,24 HOUR,1.0,100.0,10.4,2018-09-25,19.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.013706
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2,2018-10-02,54.0,88101,7,24 HOUR,1.0,100.0,10.7,2018-09-25,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.015458
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.220833,2018-10-05,28.0,88101,7,24 HOUR,1.0,100.0,5.0,2018-09-26,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.014917
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.133333,2018-10-05,36.0,88101,7,24 HOUR,1.0,100.0,6.5,2018-09-27,31.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.026833
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.1625,2018-10-05,42.0,88101,7,24 HOUR,1.0,100.0,7.5,2018-09-28,19.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.013
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.1375,2018-10-08,38.0,88101,7,24 HOUR,1.0,100.0,6.8,2018-09-29,32.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.027294
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.241667,2018-10-08,51.0,88101,7,24 HOUR,1.0,100.0,9.1,2018-09-30,32.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.028583
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2,2018-10-08,52.0,88101,7,24 HOUR,1.0,100.0,9.4,2018-10-01,30.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.020792
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.141667,2018-10-11,32.0,88101,7,24 HOUR,1.0,100.0,5.7,2018-10-02,7.0,44201,W,8-HR RUN AVG BEGIN HOUR,4.0,17.0,0.00525
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.229167,2018-10-11,33.0,88101,7,24 HOUR,1.0,100.0,6.0,2018-10-06,19.0,44201,W,8-HR RUN AVG BEGIN HOUR,15.0,63.0,0.0172
3.0,42101,Z,8-HR RUN AVG END HOUR,18,75.0,0.233333,2018-10-11,38.0,88101,7,24 HOUR,1.0,100.0,6.9,2018-10-07,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.011167
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.129167,2018-10-11,40.0,88101,7,24 HOUR,1.0,100.0,7.2,2018-10-08,10.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.007
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.141667,2018-10-14,33.0,88101,7,24 HOUR,1.0,100.0,5.9,2018-10-09,12.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.0085
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.241667,2018-10-14,34.0,88101,7,24 HOUR,1.0,100.0,6.1,2018-10-10,21.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.019588
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.1875,2018-10-14,36.0,88101,7,24 HOUR,1.0,100.0,6.5,2018-10-11,19.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.012083
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2,2018-10-17,26.0,88101,7,24 HOUR,1.0,100.0,4.7,2018-10-12,20.0,44201,W,8-HR RUN AVG BEGIN HOUR,15.0,63.0,0.020733
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.216667,2018-10-17,33.0,88101,7,24 HOUR,1.0,100.0,5.9,2018-10-13,24.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.022625
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.175,2018-10-17,37.0,88101,7,24 HOUR,1.0,100.0,6.7,2018-10-14,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.01625
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.395833,2018-10-17,43.0,88101,7,24 HOUR,1.0,100.0,7.7,2018-10-15,20.0,44201,W,8-HR RUN AVG BEGIN HOUR,22.0,92.0,0.015045
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3125,2018-10-20,39.0,88101,7,24 HOUR,1.0,100.0,7.0,2018-10-17,26.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,71.0,0.027118
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.208333,2018-10-20,42.0,88101,7,24 HOUR,1.0,100.0,7.5,2018-10-18,27.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.019176
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.195833,2018-10-20,44.0,88101,7,24 HOUR,1.0,100.0,7.9,2018-10-19,28.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.019083
8.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.266667,2018-10-23,32.0,88101,7,24 HOUR,1.0,100.0,5.8,2018-10-20,23.0,44201,W,8-HR RUN AVG BEGIN HOUR,1.0,6.0,0.025
8.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.433333,2018-10-23,34.0,88101,7,24 HOUR,1.0,100.0,6.2,2018-10-20,25.0,44201,W,8-HR RUN AVG BEGIN HOUR,8.0,33.0,0.025375
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4,2018-10-23,37.0,88101,7,24 HOUR,1.0,100.0,6.6,2018-10-21,25.0,44201,W,8-HR RUN AVG BEGIN HOUR,19.0,79.0,0.021947
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2125,2018-10-23,42.0,88101,7,24 HOUR,1.0,100.0,7.6,2018-10-22,18.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.015706
2.0,42101,Z,8-HR RUN AVG END HOUR,18,75.0,0.2,2018-10-26,29.0,88101,7,24 HOUR,1.0,100.0,5.2,2018-10-23,31.0,44201,W,8-HR RUN AVG BEGIN HOUR,18.0,75.0,0.027333
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4125,2018-10-26,40.0,88101,7,24 HOUR,1.0,100.0,7.2,2018-10-24,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.021042
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.179167,2018-10-29,22.0,88101,7,24 HOUR,1.0,100.0,3.9,2018-10-25,23.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.019
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.195833,2018-10-29,27.0,88101,7,24 HOUR,1.0,100.0,4.9,2018-10-26,31.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.015708
9.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.479167,2018-10-29,35.0,88101,7,24 HOUR,1.0,100.0,6.3,2018-10-27,30.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.025235
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.375,2018-11-01,59.0,88101,7,24 HOUR,1.0,100.0,13.5,2018-10-27,32.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.02775
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.191667,2018-11-01,60.0,88101,7,24 HOUR,1.0,100.0,14.1,2018-10-28,24.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.018882
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.320833,2018-11-01,61.0,88101,7,24 HOUR,1.0,100.0,14.6,2018-10-29,29.0,44201,W,8-HR RUN AVG BEGIN HOUR,18.0,75.0,0.022222
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.220833,2018-11-04,17.0,88101,7,24 HOUR,1.0,100.0,3.1,2018-10-30,29.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.020458
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.245833,2018-11-04,23.0,88101,7,24 HOUR,1.0,100.0,4.1,2018-10-31,30.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.026294
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.25,2018-11-04,31.0,88101,7,24 HOUR,1.0,100.0,5.5,2018-11-01,26.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.017958
8.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.541667,2018-11-04,33.0,88101,7,24 HOUR,1.0,100.0,6.0,2018-11-02,28.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.017471
8.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.341667,2018-11-07,26.0,88101,7,24 HOUR,1.0,100.0,4.6,2018-11-03,21.0,44201,W,8-HR RUN AVG BEGIN HOUR,2.0,12.0,0.022
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.216667,2018-11-07,30.0,88101,7,24 HOUR,1.0,100.0,5.4,2018-11-03,25.0,44201,W,8-HR RUN AVG BEGIN HOUR,9.0,38.0,0.022889
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.1375,2018-11-07,51.0,88101,7,24 HOUR,1.0,100.0,9.2,2018-11-04,24.0,44201,W,8-HR RUN AVG BEGIN HOUR,8.0,33.0,0.025
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.270833,2018-11-10,17.0,88101,7,24 HOUR,1.0,100.0,3.1,2018-11-05,17.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.013941
9.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.508333,2018-11-10,18.0,88101,7,24 HOUR,1.0,100.0,3.2,2018-11-05,21.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.015583
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.220833,2018-11-10,26.0,88101,7,24 HOUR,1.0,100.0,4.6,2018-11-06,10.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.004208
11.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.55,2018-11-10,31.0,88101,7,24 HOUR,1.0,100.0,5.6,2018-11-07,20.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.017
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2,2018-11-13,38.0,88101,7,24 HOUR,1.0,100.0,6.8,2018-11-08,21.0,44201,W,8-HR RUN AVG BEGIN HOUR,18.0,75.0,0.015333
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2,2018-11-13,49.0,88101,7,24 HOUR,1.0,100.0,8.9,2018-11-09,17.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.015588
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.166667,2018-11-13,52.0,88101,7,24 HOUR,1.0,100.0,9.7,2018-11-10,27.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.020667
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.370833,2018-11-16,20.0,88101,7,24 HOUR,1.0,100.0,3.6,2018-11-11,25.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.01525
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.408333,2018-11-16,22.0,88101,7,24 HOUR,1.0,100.0,4.0,2018-11-12,13.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.007792
19.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.7875,2018-11-16,28.0,88101,7,24 HOUR,1.0,100.0,5.0,2018-11-13,27.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.024176
16.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.416667,2018-11-16,35.0,88101,7,24 HOUR,1.0,100.0,6.3,2018-11-14,27.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.02525
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2125,2018-11-19,70.0,88101,7,24 HOUR,1.0,100.0,19.2,2018-11-15,29.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.013882
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2625,2018-11-19,73.0,88101,7,24 HOUR,1.0,100.0,20.8,2018-11-16,28.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.015353
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.275,2018-11-19,75.0,88101,7,24 HOUR,1.0,100.0,22.1,2018-11-16,29.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.01975
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.233333,2018-11-22,12.0,88101,7,24 HOUR,1.0,100.0,2.2,2018-11-17,17.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.013417
