date_local,latitude,longitude,county,aqi_42101,aqi_42401,aqi_44201,aqi_42602,aqi_88502,aqi_max
2013-10-07,40.81551,-73.88553,Bronx,5.0,1.4,26.625,22.0,51.25,51.25
2013-10-08,40.81551,-73.88553,Bronx,5.0,2.6,22.875,25.5,33.5,33.5
2013-10-09,40.81551,-73.88553,Bronx,5.0,1.8,25.375,28.0,24.5,28.0
2013-10-10,40.81551,-73.88553,Bronx,5.0,1.0,21.25,16.0,22.75,22.75
2013-10-11,40.81551,-73.88553,Bronx,4.0,1.0,22.75,14.5,22.75,22.75
2013-10-12,40.81551,-73.88553,Bronx,3.0,1.0,30.0,10.5,35.25,35.25
2013-10-13,40.81551,-73.88553,Bronx,2.5,2.6,30.875,13.0,38.0,38.0
2013-10-14,40.81551,-73.88553,Bronx,3.5,2.6,27.875,35.5,33.25,35.5
2013-10-15,40.81551,-73.88553,Bronx,7.0,4.6,28.125,34.0,39.75,39.75
2013-10-16,40.81551,-73.88553,Bronx,7.5,1.8,20.625,30.0,41.25,41.25
2013-10-17,40.81551,-73.88553,Bronx,5.5,1.8,19.875,26.0,46.25,46.25
2013-10-18,40.81551,-73.88553,Bronx,3.5,2.2,23.125,21.0,42.333333333333336,42.333333333333336
2013-10-19,40.81551,-73.88553,Bronx,4.5,7.4,26.625,41.0,45.75,52.0
2013-10-20,40.81551,-73.88553,Bronx,4.5,3.0,28.625,24.0,42.25,42.25
2013-10-21,40.81551,-73.88553,Bronx,2.5,8.6,29.75,38.5,38.75,38.75
2013-10-22,40.81551,-73.88553,Bronx,4.0,3.4,22.75,39.0,43.25,43.25
2013-10-23,40.81551,-73.88553,Bronx,4.0,5.4,18.875,28.5,37.66666666666666,37.66666666666666
2013-10-24,40.81551,-73.88553,Bronx,2.5,4.2,20.0,21.5,39.0,39.0
2013-10-25,40.81551,-73.88553,Bronx,2.0,6.6,18.25,26.5,40.5,40.5
2013-10-26,40.81551,-73.88553,Bronx,2.0,9.0,24.25,25.0,38.75,38.75
2013-10-27,40.81551,-73.88553,Bronx,2.0,7.4,23.875,22.5,40.0,40.0
2013-10-28,40.81551,-73.88553,Bronx,2.5,11.0,20.0,30.5,46.75,46.75
2013-10-29,40.81551,-73.88553,Bronx,5.0,8.2,16.375,30.5,46.75,46.75
2013-10-30,40.81551,-73.88553,Bronx,8.5,15.0,6.875,42.5,54.25,54.25
2013-10-31,40.81551,-73.88553,Bronx,12.0,5.8,19.75,40.5,68.0,68.5
2013-11-01,40.81551,-73.88553,Bronx,8.5,3.8,24.25,29.5,47.0,47.0
2013-11-02,40.81551,-73.88553,Bronx,3.0,5.0,24.0,26.0,37.0,37.0
2013-11-03,40.81551,-73.88553,Bronx,2.0,3.4,21.75,13.5,33.5,33.5
2013-11-04,40.81551,-73.88553,Bronx,1.5,5.4,23.25,31.5,23.0,31.5
2013-11-05,40.81551,-73.88553,Bronx,2.5,7.0,24.0,41.5,29.0,41.5
2013-11-06,40.81551,-73.88553,Bronx,5.0,7.4,27.375,46.0,37.0,46.0
2013-11-07,40.81551,-73.88553,Bronx,5.0,3.8,18.375,26.0,28.0,28.0
2013-11-08,40.81551,-73.88553,Bronx,2.5,4.2,18.375,21.0,20.5,21.0
2013-11-09,40.81551,-73.88553,Bronx,2.5,6.2,19.5,25.5,22.0,31.0
2013-11-10,40.81551,-73.88553,Bronx,3.0,7.4,24.0,28.5,31.5,31.5
2013-11-11,40.81551,-73.88553,Bronx,3.0,5.0,23.125,27.0,32.0,32.0
2013-11-12,40.81551,-73.88553,Bronx,2.5,3.8,18.875,18.5,24.0,25.0
2013-11-13,40.81551,-73.88553,Bronx,2.0,5.4,21.5,29.5,24.5,29.5
2013-11-14,40.81551,-73.88553,Bronx,3.5,8.6,16.875,40.5,34.0,40.5
2013-11-15,40.81551,-73.88553,Bronx,6.5,19.0,6.75,49.5,56.5,68.0
2013-11-16,40.81551,-73.88553,Bronx,8.0,12.2,11.875,45.0,65.5,65.5
2013-11-17,40.81551,-73.88553,Bronx,9.0,3.4,14.875,36.5,57.5,57.5
2013-11-18,40.81551,-73.88553,Bronx,7.5,3.0,22.5,27.5,35.5,35.5
2013-11-19,40.81551,-73.88553,Bronx,3.5,3.0,26.125,14.5,22.0,26.125
2013-11-20,40.81551,-73.88553,Bronx,3.5,5.555555555555555,19.75,32.5,27.0,32.5
2013-11-21,40.81551,-73.88553,Bronx,5.5,9.4,14.125,33.5,34.0,34.0
2013-11-22,40.81551,-73.88553,Bronx,6.0,3.8,13.125,39.0,58.0,58.0
2013-11-23,40.81551,-73.88553,Bronx,6.0,3.0,20.75,18.0,45.75,45.75
2013-11-24,40.81551,-73.88553,Bronx,4.5,3.8,25.375,13.0,24.0,25.375
2013-11-25,40.81551,-73.88553,Bronx,4.0,6.2,19.5,33.5,31.0,33.5
2013-11-26,40.81551,-73.88553,Bronx,5.5,9.4,24.5,39.5,45.25,45.25
2013-11-27,40.81551,-73.88553,Bronx,5.5,3.0,24.125,33.5,41.5,41.5
2013-11-28,40.81551,-73.88553,Bronx,4.0,4.2,24.375,22.5,34.5,34.5
2013-11-29,40.81551,-73.88553,Bronx,3.0,7.4,21.125,23.0,44.75,44.75
2013-11-30,40.81551,-73.88553,Bronx,3.0,3.8,20.625,33.5,46.25,46.25
2013-12-01,40.81551,-73.88553,Bronx,4.5,11.0,14.625,39.0,51.5,51.5
2013-12-02,40.81551,-73.88553,Bronx,7.5,11.0,5.0,35.5,68.5,68.5
2013-12-03,40.81551,-73.88553,Bronx,9.5,18.2,5.5,42.5,81.0,88.5
2013-12-04,40.81551,-73.88553,Bronx,9.5,15.8,3.875,37.5,86.25,86.25
2013-12-05,40.81551,-73.88553,Bronx,9.0,5.0,3.0,41.0,81.25,81.25
2013-12-06,40.81551,-73.88553,Bronx,9.0,3.4,15.375,24.5,61.5,61.5
2013-12-07,40.81551,-73.88553,Bronx,7.0,4.6,19.875,21.5,44.5,44.5
2013-12-08,40.81551,-73.88553,Bronx,5.0,5.0,19.625,25.0,43.5,43.5
2013-12-09,40.81551,-73.88553,Bronx,6.0,5.0,12.25,31.5,46.75,49.5
2013-12-10,40.81551,-73.88553,Bronx,7.0,9.4,12.25,28.5,54.5,54.5
2013-12-11,40.81551,-73.88553,Bronx,5.0,8.6,16.0,33.5,58.25,58.25
2013-12-12,40.81551,-73.88553,Bronx,3.0,7.8,18.75,25.0,50.25,50.25
2013-12-13,40.81551,-73.88553,Bronx,4.0,13.4,16.5,34.0,51.75,51.75
2013-12-14,40.81551,-73.88553,Bronx,5.0,8.6,17.0,29.0,54.25,54.25
2013-12-15,40.81551,-73.88553,Bronx,4.0,7.8,16.625,25.0,51.5,51.5
2013-12-16,40.81551,-73.88553,Bronx,3.0,7.4,18.0,33.5,55.75,55.75
2013-12-17,40.81551,-73.88553,Bronx,3.0,7.4,10.5,33.5,56.75,56.75
2013-12-18,40.81551,-73.88553,Bronx,4.5,9.4,12.25,33.0,57.75,62.5
2013-12-19,40.81551,-73.88553,Bronx,7.0,13.8,8.0,44.5,65.0,65.0
2013-12-20,40.81551,-73.88553,Bronx,12.5,13.8,4.875,52.5,74.0,74.0
2013-12-21,40.81551,-73.88553,Bronx,13.5,8.6,8.625,50.0,73.0,73.0
2013-12-22,40.81551,-73.88553,Bronx,9.5,3.4,13.0,31.5,59.75,59.75
2013-12-23,40.81551,-73.88553,Bronx,8.0,6.2,19.625,44.0,52.25,52.25
2013-12-24,40.81551,-73.88553,Bronx,5.0,4.6,22.25,20.5,47.0,47.0
2013-12-25,40.81551,-73.88553,Bronx,3.0,4.2,22.0,32.0,43.75,43.75
2013-12-26,40.81551,-73.88553,Bronx,4.5,11.0,12.5,37.5,52.75,52.75
2013-12-27,40.81551,-73.88553,Bronx,4.5,9.4,11.375,33.0,59.0,59.0
2013-12-28,40.81551,-73.88553,Bronx,4.5,12.2,16.125,39.0,59.25,59.25
2013-12-29,40.81551,-73.88553,Bronx,4.5,9.8,20.5,37.0,58.0,58.0
2013-12-30,40.81551,-73.88553,Bronx,4.5,7.8,21.125,34.5,55.75,55.75
2013-12-31,40.81551,-73.88553,Bronx,4.5,7.8,17.5,35.5,54.25,54.25
2014-01-01,40.83606,-73.92009,Bronx,4.5,7.6,16.75,28.0,55.75,55.75
2014-01-02,40.83606,-73.92009,Bronx,4.5,2.8,17.0,21.5,58.0,58.0
2014-01-03,40.83606,-73.92009,Bronx,4.5,5.6,22.875,20.5,53.333333333333336,53.333333333333336
2014-01-04,40.83606,-73.92009,Bronx,4.5,21.6,16.625,46.5,59.0,59.0
2014-01-05,40.83606,-73.92009,Bronx,4.5,22.8,14.75,51.0,68.5,81.0
2014-01-06,40.83606,-73.92009,Bronx,4.5,4.8,20.625,30.0,65.0,65.0
2014-01-07,40.83606,-73.92009,Bronx,4.5,8.4,22.0,21.5,54.0,54.0
2014-01-08,40.83606,-73.92009,Bronx,4.5,9.6,16.625,31.0,58.0,58.0
2014-01-09,40.83606,-73.92009,Bronx,4.5,10.0,13.875,44.0,63.75,63.75
2014-01-10,40.83606,-73.92009,Bronx,6.0,11.6,4.5,43.5,73.5,73.5
2014-01-11,40.83606,-73.92009,Bronx,8.5,4.4,13.5,36.5,67.5,67.5
2014-01-12,40.83606,-73.92009,Bronx,5.5,3.6,19.0,22.5,54.5,54.5
2014-01-13,40.83606,-73.92009,Bronx,5.0,8.8,14.625,41.5,62.0,62.0
2014-01-14,40.83606,-73.92009,Bronx,7.0,4.8,6.25,41.5,68.0,68.0
2014-01-15,40.83606,-73.92009,Bronx,9.0,6.8,5.25,55.5,72.25,72.25
2014-01-16,40.83606,-73.92009,Bronx,8.5,4.8,8.375,30.5,66.75,66.75
2014-01-17,40.83606,-73.92009,Bronx,6.5,11.2,9.75,41.5,62.5,66.0
2014-01-18,40.83606,-73.92009,Bronx,7.5,5.6,13.875,35.0,67.25,67.25
2014-01-19,40.83606,-73.92009,Bronx,5.5,5.6,14.25,26.0,62.75,62.75
2014-01-20,40.83606,-73.92009,Bronx,4.0,8.0,21.875,33.5,62.0,62.0
2014-01-21,40.83606,-73.92009,Bronx,4.0,4.4,23.0,23.0,54.75,54.75
2014-01-22,40.83606,-73.92009,Bronx,6.0,9.0,22.142857142857142,22.5,47.25,47.25
2014-01-23,40.83606,-73.92009,Bronx,7.0,9.2,19.75,31.0,53.25,58.5
2014-01-24,40.83606,-73.92009,Bronx,5.0,13.2,24.0,33.0,56.5,56.5
2014-01-25,40.83606,-73.92009,Bronx,4.0,11.2,19.75,32.5,56.75,56.75
2014-01-26,40.83606,-73.92009,Bronx,4.0,8.0,24.75,39.5,57.75,57.75
2014-01-27,40.83606,-73.92009,Bronx,6.5,12.4,26.25,49.0,61.75,61.75
2014-01-28,40.83606,-73.92009,Bronx,7.5,5.2,24.25,30.5,59.25,59.25
2014-01-29,40.83606,-73.92009,Bronx,7.0,9.6,21.5,32.0,55.0,56.0
2014-01-30,40.83606,-73.92009,Bronx,6.5,14.8,13.875,41.0,60.5,60.5
2014-01-31,40.83606,-73.92009,Bronx,6.5,14.0,9.25,44.0,67.25,67.25
2014-02-01,40.83606,-73.92009,Bronx,9.0,22.4,10.75,59.0,78.4,83.5
2014-02-02,40.83606,-73.92009,Bronx,13.0,11.2,10.375,54.0,81.5,81.5
2014-02-03,40.83606,-73.92009,Bronx,12.5,4.8,12.625,32.0,70.0,70.0
2014-02-04,40.83606,-73.92009,Bronx,10.5,6.4,16.5,48.5,60.6,62.5
2014-02-05,40.83606,-73.92009,Bronx,10.5,4.0,18.625,36.5,58.75,58.75
2014-02-06,40.83606,-73.92009,Bronx,9.5,6.8,22.375,40.0,56.25,56.25
2014-02-07,40.83606,-73.92009,Bronx,7.0,12.0,24.25,35.5,61.4,64.5
2014-02-08,40.83606,-73.92009,Bronx,5.0,11.2,23.375,40.0,60.5,60.5
2014-02-09,40.83606,-73.92009,Bronx,5.5,13.2,23.0,43.0,57.75,57.75
2014-02-10,40.83606,-73.92009,Bronx,6.0,9.2,29.0,28.5,64.4,68.5
2014-02-11,40.83606,-73.92009,Bronx,6.0,6.8,29.125,29.5,61.25,61.25
2014-02-12,40.83606,-73.92009,Bronx,5.5,12.0,20.75,37.0,59.75,59.75
2014-02-13,40.83606,-73.92009,Bronx,5.0,4.8,22.0,34.0,49.2,49.2
2014-02-14,40.83606,-73.92009,Bronx,5.5,10.8,28.0,43.0,54.0,54.0
2014-02-15,40.83606,-73.92009,Bronx,7.5,11.2,30.625,48.5,72.25,72.25
2014-02-16,40.83606,-73.92009,Bronx,6.0,4.8,30.25,19.5,61.8,61.8
2014-02-17,40.83606,-73.92009,Bronx,5.0,6.8,29.25,50.0,53.333333333333336,53.333333333333336
2014-02-18,40.83606,-73.92009,Bronx,6.5,8.4,19.625,44.0,55.333333333333336,55.333333333333336
2014-02-19,40.83606,-73.92009,Bronx,8.5,10.8,21.75,61.5,75.4,86.5
2014-02-20,40.83606,-73.92009,Bronx,9.5,8.0,21.5,49.5,72.0,72.0
2014-02-21,40.83606,-73.92009,Bronx,8.5,6.0,21.375,42.5,56.0,56.0
2014-02-22,40.816,-73.902,Bronx,8.5,11.2,24.0,43.5,48.66666666666666,48.66666666666666
2014-02-23,40.81551,-73.88553,Bronx,8.0,11.2,30.125,42.5,45.0,45.0
2014-02-24,40.81551,-73.88553,Bronx,6.5,3.6,33.0,18.5,37.5,37.5
2014-02-25,40.816,-73.902,Bronx,6.0,6.4,27.875,33.5,44.0,54.5
2014-02-26,40.83606,-73.92009,Bronx,7.5,8.4,27.125,32.5,54.333333333333336,54.333333333333336
2014-02-27,40.83606,-73.92009,Bronx,7.5,9.6,28.625,51.0,58.0,58.0
2014-02-28,40.83606,-73.92009,Bronx,6.0,5.6,29.0,43.0,51.75,51.75
2014-03-01,40.83606,-73.92009,Bronx,5.5,11.6,22.625,46.5,53.5,53.5
2014-03-02,40.83606,-73.92009,Bronx,5.5,11.6,27.625,42.0,56.75,56.75
2014-03-03,40.83606,-73.92009,Bronx,6.0,8.0,27.125,28.5,52.0,52.0
2014-03-04,40.83606,-73.92009,Bronx,7.0,14.8,19.0,50.0,53.25,53.25
2014-03-05,40.83606,-73.92009,Bronx,7.5,10.0,24.125,48.5,57.25,57.25
2014-03-06,40.83606,-73.92009,Bronx,5.5,5.6,28.125,27.0,49.8,49.8
2014-03-07,40.83606,-73.92009,Bronx,4.0,4.4,23.625,38.5,42.75,42.75
2014-03-08,40.83606,-73.92009,Bronx,7.0,8.0,33.625,36.0,47.66666666666666,53.55555555555556
2014-03-09,40.816,-73.902,Bronx,7.0,4.4,39.375,23.5,56.0,56.64
2014-03-10,40.81551,-73.88553,Bronx,5.5,8.4,28.0,53.0,58.5,62.44444444444444
2014-03-11,40.83606,-73.92009,Bronx,6.5,10.0,36.0,63.5,58.66666666666666,63.5
2014-03-12,40.83606,-73.92009,Bronx,7.5,5.6,29.5,63.0,66.8,73.36
2014-03-13,40.83606,-73.92009,Bronx,7.0,2.4,28.625,14.0,53.0,53.0
2014-03-14,40.83606,-73.92009,Bronx,6.0,8.0,23.5,42.0,35.0,42.0
2014-03-15,40.816,-73.902,Bronx,6.0,6.8,33.125,44.5,47.0,47.0
2014-03-16,40.816,-73.902,Bronx,5.5,2.0,34.375,13.5,47.0,34.375
2014-03-17,40.83606,-73.92009,Bronx,6.0,3.2,28.0,38.0,35.0,38.0
2014-03-18,40.83606,-73.92009,Bronx,6.5,5.6,31.125,39.0,39.8,39.8
2014-03-19,40.81551,-73.88553,Bronx,5.5,2.0,26.625,31.5,31.5,31.5
2014-03-20,40.81551,-73.88553,Bronx,5.5,6.8,30.125,34.5,31.5,39.333333333333336
2014-03-21,40.83606,-73.92009,Bronx,5.5,2.4,36.125,27.5,40.5,40.5
2014-03-22,40.83606,-73.92009,Bronx,5.0,3.2,38.25,41.0,49.25,49.25
2014-03-23,40.83606,-73.92009,Bronx,5.0,2.0,35.0,11.5,41.25,41.25
2014-03-24,40.83606,-73.92009,Bronx,7.0,3.2,30.625,18.5,26.8,30.625
2014-03-25,40.83606,-73.92009,Bronx,9.0,5.6,29.25,43.5,36.75,43.5
2014-03-26,40.83606,-73.92009,Bronx,9.0,5.6,34.625,24.0,44.5,44.5
2014-03-27,40.83606,-73.92009,Bronx,8.0,4.8,26.375,29.5,47.4,49.32
2014-03-28,40.83606,-73.92009,Bronx,10.0,6.4,15.625,54.5,56.75,56.75
2014-03-29,40.83606,-73.92009,Bronx,13.5,6.0,24.0,45.5,49.5,49.5
2014-03-30,40.83606,-73.92009,Bronx,10.0,2.0,28.125,23.5,22.6,28.125
2014-03-31,40.83606,-73.92009,Bronx,7.0,2.5,32.125,20.0,19.25,32.125
2014-04-01,40.83606,-73.92009,Bronx,6.5,4.8,34.625,40.0,27.5,40.0
2014-04-02,40.83606,-73.92009,Bronx,8.0,4.4,17.5,60.5,48.0,62.04
2014-04-03,40.83606,-73.92009,Bronx,12.0,6.8,27.125,54.0,57.25,61.888888888888886
2014-04-04,40.83606,-73.92009,Bronx,9.0,0.4,28.375,42.0,47.75,47.75
2014-04-05,40.83606,-73.92009,Bronx,4.0,4.4,32.25,27.5,34.0,34.0
2014-04-06,40.83606,-73.92009,Bronx,3.0,3.6,38.875,46.5,32.5,46.5
2014-04-07,40.83606,-73.92009,Bronx,4.5,4.0,35.625,52.0,42.66666666666666,62.888888888888886
2014-04-08,40.83606,-73.92009,Bronx,7.0,3.6,36.625,50.0,47.0,50.0
2014-04-09,40.83606,-73.92009,Bronx,5.5,5.6,40.875,36.5,37.5,40.875
2014-04-10,40.83606,-73.92009,Bronx,3.0,8.4,40.5,55.0,40.25,55.0
2014-04-11,40.83606,-73.92009,Bronx,4.0,4.0,41.5,45.0,53.0,53.0
2014-04-12,40.83606,-73.92009,Bronx,4.0,3.6,44.625,29.5,45.5,45.5
2014-04-13,40.83606,-73.92009,Bronx,4.0,2.0,44.75,43.5,39.25,52.55555555555556
2014-04-14,40.83606,-73.92009,Bronx,5.0,2.0,35.5,37.5,45.0,45.0
2014-04-15,40.83606,-73.92009,Bronx,4.0,0.8,30.25,18.5,32.75,32.75
2014-04-16,40.83606,-73.92009,Bronx,5.0,1.2,34.375,15.5,26.25,34.375
2014-04-17,40.83606,-73.92009,Bronx,4.5,2.0,38.625,22.0,32.2,38.625
2014-04-18,40.83606,-73.92009,Bronx,3.5,1.2,33.875,32.5,38.5,42.55555555555556
2014-04-19,40.83606,-73.92009,Bronx,5.5,8.0,42.5,38.5,43.5,43.5
2014-04-20,40.83606,-73.92009,Bronx,4.0,1.2,43.375,19.0,36.0,43.375
2014-04-21,40.83606,-73.92009,Bronx,3.5,3.6,33.875,44.5,29.5,49.22222222222222
2014-04-22,40.83606,-73.92009,Bronx,5.5,3.6,32.125,45.5,42.5,54.66666666666666
2014-04-23,40.83606,-73.92009,Bronx,6.0,2.4,32.5,17.0,34.8,34.8
2014-04-24,40.83606,-73.92009,Bronx,4.5,2.4,41.875,15.5,20.0,41.875
2014-04-25,40.83606,-73.92009,Bronx,3.0,6.0,38.25,38.0,24.75,38.25
2014-04-26,40.83606,-73.92009,Bronx,3.0,0.8,39.75,22.0,34.6,39.75
2014-04-27,40.83606,-73.92009,Bronx,3.0,2.0,35.75,12.5,24.75,35.75
2014-04-28,40.83606,-73.92009,Bronx,5.0,3.2,40.75,36.0,19.0,40.75
2014-04-29,40.83606,-73.92009,Bronx,4.5,0.4,34.75,15.0,29.4,34.75
2014-04-30,40.83606,-73.92009,Bronx,2.0,0.4,30.125,18.0,19.666666666666668,30.125
2014-05-01,40.83606,-73.92009,Bronx,4.5,2.4,31.625,46.5,35.5,46.5
2014-05-02,40.816,-73.902,Bronx,6.5,2.0,39.75,28.0,46.0,46.0
2014-05-03,40.81551,-73.88553,Bronx,5.5,3.2,38.25,39.0,34.0,39.888888888888886
2014-05-04,40.81551,-73.88553,Bronx,5.0,0.8,37.0,13.0,25.0,37.0
2014-05-05,40.816,-73.902,Bronx,3.5,1.6,37.0,13.0,11.333333333333334,37.0
2014-05-06,40.81551,-73.88553,Bronx,2.5,2.8,38.125,23.5,9.0,38.125
2014-05-07,40.81551,-73.88553,Bronx,3.0,2.8,35.875,33.5,17.5,35.875
2014-05-08,40.83606,-73.92009,Bronx,4.0,1.2,37.25,40.0,41.0,56.08
2014-05-09,40.83606,-73.92009,Bronx,5.5,0.8,26.625,34.0,44.0,54.888888888888886
2014-05-10,40.83606,-73.92009,Bronx,6.0,2.0,35.375,31.0,47.75,57.66666666666666
2014-05-11,40.83606,-73.92009,Bronx,6.0,4.0,47.5,51.5,41.4,51.5
2014-05-12,40.83606,-73.92009,Bronx,7.5,6.8,42.5,56.5,50.75,56.5
2014-05-13,40.83606,-73.92009,Bronx,9.5,3.2,34.375,51.5,57.25,57.25
2014-05-14,40.83606,-73.92009,Bronx,7.5,0.8,26.5,22.0,39.2,39.2
2014-05-15,40.83606,-73.92009,Bronx,5.0,0.8,27.125,30.0,40.0,41.77777777777778
2014-05-16,40.83606,-73.92009,Bronx,5.0,0.4,27.25,16.0,43.25,43.25
2014-05-17,40.83606,-73.92009,Bronx,4.0,2.0,39.5,15.5,31.4,39.5
2014-05-18,40.83606,-73.92009,Bronx,3.0,0.8,42.125,12.0,20.25,42.125
2014-05-19,40.83606,-73.92009,Bronx,3.0,2.0,43.75,24.0,24.5,43.75
2014-05-20,40.83606,-73.92009,Bronx,3.0,2.8,44.5,23.5,35.4,44.5
2014-05-21,40.83606,-73.92009,Bronx,4.0,2.8,49.75,38.0,45.75,49.75
2014-05-22,40.83606,-73.92009,Bronx,5.0,0.8,40.25,38.0,58.75,67.11111111111111
2014-05-23,40.83606,-73.92009,Bronx,4.0,0.8,35.75,23.0,48.4,48.84
2014-05-24,40.83606,-73.92009,Bronx,4.5,1.2,29.125,35.0,29.5,36.22222222222222
2014-05-25,40.83606,-73.92009,Bronx,7.0,3.2,37.125,46.5,31.5,46.5
2014-05-26,40.83606,-73.92009,Bronx,8.5,3.6,51.0,42.0,47.8,53.88
2014-05-27,40.83606,-73.92009,Bronx,7.0,4.4,74.0,31.0,55.5,74.0
2014-05-28,40.83606,-73.92009,Bronx,4.0,0.4,35.125,10.0,37.75,37.75
2014-05-29,40.83606,-73.92009,Bronx,2.5,1.2,28.25,22.5,22.0,28.25
2014-05-30,40.83606,-73.92009,Bronx,2.0,1.6,36.625,24.5,26.25,36.625
2014-05-31,40.83606,-73.92009,Bronx,2.0,0.8,32.875,21.5,25.0,32.875
2014-06-01,40.83606,-73.92009,Bronx,2.0,1.2,41.5,22.5,28.8,41.5
2014-06-02,40.83606,-73.92009,Bronx,2.5,2.8,45.375,43.5,36.75,46.44444444444444
2014-06-03,40.83606,-73.92009,Bronx,4.0,2.0,49.625,37.5,50.5,57.77777777777778
2014-06-04,40.83606,-73.92009,Bronx,4.0,0.8,48.75,31.0,57.6,66.36
2014-06-05,40.83606,-73.92009,Bronx,3.0,0.4,39.0,19.5,38.0,42.77777777777778
2014-06-06,40.83606,-73.92009,Bronx,2.5,0.8,23.0,14.5,14.25,23.0
2014-06-07,40.83606,-73.92009,Bronx,2.5,0.8,29.875,34.5,17.4,34.5
2014-06-08,40.83606,-73.92009,Bronx,4.0,2.0,45.375,22.0,27.75,45.375
2014-06-09,40.83606,-73.92009,Bronx,3.5,0.4,33.375,28.0,38.5,51.44444444444444
2014-06-10,40.83606,-73.92009,Bronx,2.5,0.8,28.625,19.0,47.4,55.84
2014-06-11,40.83606,-73.92009,Bronx,2.5,0.4,29.0,12.5,34.5,37.55555555555556
2014-06-12,40.83606,-73.92009,Bronx,2.0,0.4,24.375,17.5,25.5,36.77777777777778
2014-06-13,40.83606,-73.92009,Bronx,2.5,0.8,24.0,41.5,29.0,41.5
2014-06-14,40.83606,-73.92009,Bronx,3.0,0.4,31.125,22.0,19.0,37.333333333333336
2014-06-15,40.83606,-73.92009,Bronx,2.5,1.6,28.875,21.5,18.75,28.875
2014-06-16,40.83606,-73.92009,Bronx,2.5,2.0,36.875,25.0,33.4,41.4
2014-06-17,40.83606,-73.92009,Bronx,4.5,2.0,101.875,47.0,53.25,101.875
2014-06-18,40.83606,-73.92009,Bronx,6.0,0.8,62.875,18.0,56.25,62.875
2014-06-19,40.83606,-73.92009,Bronx,4.5,0.8,33.25,23.0,39.8,45.92
2014-06-20,40.83606,-73.92009,Bronx,3.0,1.2,32.625,22.0,18.5,32.625
2014-06-21,40.83606,-73.92009,Bronx,3.0,1.2,41.0,24.0,10.75,41.0
2014-06-22,40.83606,-73.92009,Bronx,4.0,1.2,62.625,30.5,31.0,62.625
2014-06-23,40.83606,-73.92009,Bronx,4.0,2.0,48.75,29.5,32.5,48.75
2014-06-24,40.83606,-73.92009,Bronx,2.5,0.4,36.75,22.5,23.0,36.75
2014-06-25,40.83606,-73.92009,Bronx,3.5,0.8,31.25,23.0,31.6,42.92
2014-06-26,40.83606,-73.92009,Bronx,3.5,0.8,34.875,15.0,28.25,34.875
2014-06-27,40.83606,-73.92009,Bronx,2.0,0.4,42.5,14.5,19.75,42.5
2014-06-28,40.83606,-73.92009,Bronx,2.0,1.2,51.625,20.5,29.8,51.625
2014-06-29,40.83606,-73.92009,Bronx,2.5,4.4,45.375,26.0,28.666666666666668,45.375
2014-06-30,40.83606,-73.92009,Bronx,2.5,1.2,39.875,25.0,28.0,39.875
2014-07-01,40.83606,-73.92009,Bronx,2.5,1.2,40.125,25.0,39.2,51.76
2014-07-02,40.83606,-73.92009,Bronx,3.0,0.8,40.5,28.5,46.0,53.0
2014-07-03,40.83606,-73.92009,Bronx,4.0,2.0,50.625,36.5,56.0,57.44444444444444
2014-07-04,40.83606,-73.92009,Bronx,3.5,0.4,35.625,24.0,51.0,51.0
2014-07-05,40.83606,-73.92009,Bronx,1.5,1.2,27.25,15.5,32.0,32.0
2014-07-06,40.83606,-73.92009,Bronx,1.5,2.0,52.375,18.5,19.5,52.375
2014-07-07,40.83606,-73.92009,Bronx,2.5,1.2,109.375,24.5,46.75,109.375
2014-07-08,40.83606,-73.92009,Bronx,4.0,2.0,86.875,33.0,53.5,86.875
2014-07-09,40.83606,-73.92009,Bronx,4.0,1.2,54.5,25.0,46.0,54.5
2014-07-10,40.83606,-73.92009,Bronx,3.0,2.0,46.125,34.5,40.333333333333336,49.72
2014-07-11,40.83606,-73.92009,Bronx,4.0,1.2,48.125,34.0,36.5,48.125
2014-07-12,40.83606,-73.92009,Bronx,5.5,2.8,50.5,40.0,41.0,53.55555555555556
2014-07-13,40.83606,-73.92009,Bronx,4.5,0.8,40.125,19.5,47.333333333333336,49.24
2014-07-14,40.83606,-73.92009,Bronx,4.5,1.2,32.375,35.0,47.0,52.55555555555556
2014-07-15,40.83606,-73.92009,Bronx,4.5,0.4,34.0,28.5,47.0,53.11111111111112
2014-07-16,40.83606,-73.92009,Bronx,3.0,1.6,41.0,27.5,34.4,43.08
2014-07-17,40.83606,-73.92009,Bronx,2.5,0.8,42.25,19.0,24.25,42.25
2014-07-18,40.83606,-73.92009,Bronx,2.0,1.2,45.75,35.0,22.5,45.75
2014-07-19,40.83606,-73.92009,Bronx,4.0,2.0,43.625,42.5,33.2,47.72
2014-07-20,40.83606,-73.92009,Bronx,4.0,0.8,42.125,27.0,28.5,42.125
2014-07-21,40.83606,-73.92009,Bronx,3.5,2.8,79.5,28.0,32.0,79.5
2014-07-22,40.83606,-73.92009,Bronx,4.0,2.0,67.25,29.5,47.8,67.25
2014-07-23,40.83606,-73.92009,Bronx,3.0,4.4,45.5,27.5,48.5,55.0
2014-07-24,40.83606,-73.92009,Bronx,2.5,0.8,34.25,13.0,36.0,36.0
2014-07-25,40.83606,-73.92009,Bronx,2.0,1.2,41.375,19.5,30.4,41.375
